inx,value,variable,name
2017-07-15,3.73960185050964,LE,a
2017-07-15,3.655597448349,Rainf,a
2018-07-15,6.39447832107544,ET,a
2018-07-15,2.32888984680176,GPP,a
2018-07-15,6.39447832107544,LE,a
2018-07-15,13.7223310470581,Rainf,a
2019-07-15,4.54357004165649,ET,a
2019-07-15,1.93697214126587,GPP,a
2019-07-15,4.54357004165649,LE,a
2019-07-15,5.35466146469116,Rainf,a
2013-08-01,4.11213827133179,ET,a
2013-08-01,2.55061149597168,GPP,a
2013-08-01,4.11213827133179,LE,a
2013-08-01,3.43222212791443,Rainf,a
2014-08-01,3.92503499984741,ET,a
2014-08-01,2.65650129318237,GPP,a
2014-08-01,3.92503499984741,LE,a
2014-08-01,3.28403949737549,Rainf,a
2015-08-01,2.96388363838196,ET,a
2015-08-01,2.97102642059326,GPP,a
2015-08-01,2.96388363838196,LE,a
2015-08-01,1.7126567363739,Rainf,a
2016-08-01,4.11119699478149,ET,a
2016-08-01,2.64217138290405,GPP,a
2016-08-01,4.11119699478149,LE,a
2016-08-01,4.62552881240845,Rainf,a
2017-08-01,4.77890777587891,ET,a
2017-08-01,2.06522440910339,GPP,a
2017-08-01,4.77890777587891,LE,a
2017-08-01,7.2680778503418,Rainf,a
2018-08-01,5.1327805519104,ET,a
2018-08-01,1.91152131557465,GPP,a
2018-08-01,5.1327805519104,LE,a
2018-08-01,8.53642845153809,Rainf,a
2019-08-01,4.45458269119263,ET,a
2019-08-01,2.50094676017761,GPP,a
2019-08-01,4.45458269119263,LE,a
2019-08-01,7.1745228767395,Rainf,a
2013-08-15,3.3461184501648,ET,a
2013-08-15,2.57244968414307,GPP,a
2013-08-15,3.3461184501648,LE,a
2013-08-15,2.55542874336243,Rainf,a
2014-08-15,2.35197591781616,ET,a
2014-08-15,2.64652228355408,GPP,a
2014-08-15,2.35197591781616,LE,a
2014-08-15,1.42860758304596,Rainf,a
2015-08-15,3.95360398292542,ET,a
2015-08-15,3.15802478790283,GPP,a
2015-08-15,3.95360398292542,LE,a
2015-08-15,3.95740723609924,Rainf,a
2016-08-15,0.932350277900696,ET,a
2016-08-15,2.47756218910217,GPP,a
2016-08-15,0.932350277900696,LE,a
2016-08-15,0.0482965745031834,Rainf,a
2017-08-15,4.00945234298706,ET,a
2017-08-15,2.80299353599548,GPP,a
2017-08-15,4.00945234298706,LE,a
2017-08-15,5.22522497177124,Rainf,a
2018-08-15,1.06203067302704,ET,a
2018-08-15,2.07419204711914,GPP,a
2018-08-15,1.06203067302704,LE,a
2018-08-15,0.0349604859948158,Rainf,a
2019-08-15,1.75218343734741,ET,a
2019-08-15,1.85034966468811,GPP,a
2019-08-15,1.75218343734741,LE,a
2019-08-15,0.458645313978195,Rainf,a
2013-09-01,1.24943768978119,ET,a
2013-09-01,2.92258048057556,GPP,a
2013-09-01,1.24943768978119,LE,a
2013-09-01,0.486275762319565,Rainf,a
2014-09-01,2.83103919029236,ET,a
2014-09-01,3.11304330825806,GPP,a
2014-09-01,2.83103919029236,LE,a
2014-09-01,2.62642693519592,Rainf,a
2015-09-01,2.82784271240234,ET,a
2015-09-01,2.79458045959473,GPP,a
2015-09-01,2.82784271240234,LE,a
2015-09-01,3.15550947189331,Rainf,a
2016-09-01,2.06704092025757,ET,a
2016-09-01,2.30840539932251,GPP,a
2016-09-01,2.06704092025757,LE,a
2016-09-01,1.2614871263504,Rainf,a
2017-09-01,1.11267256736755,ET,a
2017-09-01,2.36777067184448,GPP,a
2017-09-01,1.11267256736755,LE,a
2017-09-01,0,Rainf,a
2018-09-01,1.04630863666534,ET,a
2018-09-01,2.32154631614685,GPP,a
2018-09-01,1.04630863666534,LE,a
2018-09-01,0.0207538083195686,Rainf,a
2019-09-01,1.5023672580719,ET,a
2019-09-01,1.41340529918671,GPP,a
2019-09-01,1.5023672580719,LE,a
2019-09-01,0.595633745193481,Rainf,a
2013-09-15,1.21595776081085,ET,a
2013-09-15,3.06747937202454,GPP,a
2013-09-15,1.21595776081085,LE,a
2013-09-15,0.586843073368073,Rainf,a
2014-09-15,1.90179288387299,ET,a
2014-09-15,3.20342779159546,GPP,a
2014-09-15,1.90179288387299,LE,a
2014-09-15,1.42991864681244,Rainf,a
2015-09-15,2.07446670532227,ET,a
2015-09-15,2.99158382415772,GPP,a
2015-09-15,2.07446670532227,LE,a
2015-09-15,1.41667079925537,Rainf,a
2016-09-15,1.44356727600098,ET,a
2016-09-15,2.67196464538574,GPP,a
2016-09-15,1.44356727600098,LE,a
2016-09-15,0.794881165027618,Rainf,a
2017-09-15,1.18265175819397,ET,a
2017-09-15,2.70981192588806,GPP,a
2017-09-15,1.18265175819397,LE,a
2017-09-15,0.158619597554207,Rainf,a
2018-09-15,0.925151288509369,ET,a
2018-09-15,3.12364077568054,GPP,a
2018-09-15,0.925151288509369,LE,a
2018-09-15,0,Rainf,a
2019-09-15,0.907417416572571,ET,a
2019-09-15,1.99819898605347,GPP,a
2019-09-15,0.907417416572571,LE,a
2019-09-15,0,Rainf,a
2013-10-01,1.54679977893829,ET,a
2013-10-01,2.59665822982788,GPP,a
2013-10-01,1.54679977893829,LE,a
2013-10-01,1.03742027282715,Rainf,a
2014-10-01,0.581944406032562,ET,a
2014-10-01,2.73485827445984,GPP,a
2014-10-01,0.581944406032562,LE,a
2014-10-01,0.0819708332419395,Rainf,a
2015-10-01,1.20720863342285,ET,a
2015-10-01,2.65163826942444,GPP,a
2015-10-01,1.20720863342285,LE,a
